entidad,recaudo,acumulado,porcentaje
MUNICIPIO DE AIPE,321496519.0,0.9706822089296291,8.644766693142347e-05
Municipio TRINIDAD,320684328.0,0.9707684382053404,8.622927571129115e-05
Municipio IQUIRA,319955412.0,0.9708544714817675,8.603327642711543e-05
MUNICIPIO DE BARBOSA ANTIOQUIA,319548201.7,0.9709403952628245,8.592378105685469e-05
Municipio EBEJICO,319489304.0,0.9710263032067931,8.590794396857621e-05
Municipio CAPARRAPI,318870370.0,0.9711120447246975,8.574151790445907e-05
Municipio ANZOATEGUI,318246382.0,0.9711976184575604,8.557373286292582e-05
Municipio TENJO,317672757.0,0.9712830379475622,8.541949000176584e-05
Municipio GAMARRA,317074494.0,0.9713682965697551,8.525862219292529e-05
Municipio PUERTO NARE,316634404.0,0.9714534368555073,8.514028575227521e-05
MUNICIPIO DE SANTO TOMAS,316194726.0,0.9715384589156023,8.50220600949048e-05
Municipio SAN FERNANDO,315130170.0,0.9716231947256849,8.473581008260575e-05
Municipio LEJANIAS,314821272.0,0.9717078474757347,8.465275004978536e-05
Municipio MEDIO BAUDO,313218471.0,0.9717920692462907,8.422177055602184e-05
Municipio PUERTO SALGAR,313215925.0,0.9718762903322491,8.422108595837615e-05
MUNICIPIO DE POLONUEVO,313062372.0,0.9719604701291178,8.417979686871008e-05
Municipio LA CELIA,312982054.0,0.9720446283291626,8.415820004478739e-05
MUNICIPIO SAN MARTIN DE LOBA,312856082.0,0.972128752656413,8.412432725035542e-05
Municipio SANTA BARBARA DE PINTO,312649801.0,0.9722128215164649,8.406886005202384e-05
Municipio MARMATO,311539288.0,0.97229659176906,8.37702525951045e-05
Municipio ZAMBRANO,310483360.0,0.9723800780916383,8.348632257828348e-05
Municipio SABOYA,309212237.0,0.972463222620103,8.31445284646966e-05
Municipio BAHIA SOLANO,308540905.0,0.9725461866331291,8.296401302609428e-05
Municipio CURILLO,308482940.0,0.972629135059862,8.294842673287635e-05
Municipio de TARQUI,308429141.0,0.9727120690205034,8.293396064146201e-05
Municipio PORE,307802459.0,0.9727948344717098,8.276545120634767e-05
Municipio FUENTE DE ORO,305123287.0,0.9728768795164575,8.204504474773841e-05
MUNICIPIO SABANAS DE SAN ANGEL,303590744.0,0.9729585124734874,8.163295702985526e-05
Municipio EL DOVIO,301705501.0,0.973039638504783,8.1126031295618e-05
Municipio ARATOCA,301381580.0,0.9731206774364894,8.103893170646166e-05
Municipio de YONDO,301227742.0,0.9732016750024722,8.099756598273077e-05
 DISTRITO TURISTICO CULTURAL E HISTORICO DE SANTA MARTA,300063360.0,0.9732823594760842,8.06844736119952e-05
Municipio GUATEQUE,299459652.0,0.9733628816177734,8.052214168917946e-05
Municipio EL PEÑON,298690184.0,0.973443196856092,8.031523831870039e-05
Municipio NARIÑO,298365437.0,0.9735234247727172,8.022791662520181e-05
Municipio LA PRIMAVERA,297760992.0,0.9736034901592466,8.006538652938337e-05
Municipio CACHIPAY,297525288.0,0.9736834921669845,8.00020077377567e-05
MUNICIPIO DE PUERTO CARREÑO,296779480.0,0.9737632936333236,7.980146633911471e-05
Municipio SOATA,296724213.0,0.9738430802388386,7.97866055150437e-05
Municipio MILAN,296438383.0,0.9739227899871089,7.970974827031873e-05
Municipio ALTOS DEL ROSARIO,295556830.0,0.9740022626933099,7.947270620105018e-05
Municipio VIOTA,295554963.0,0.9740817348974906,7.947220418070276e-05
Municipio OIBA,294173310.0,0.9741608355869852,7.91006894945397e-05
Municipio CHOACHI,293820255.0,0.9742398413430069,7.900575602171888e-05
Municipio ANGOSTURA,293690922.0,0.9743188123224901,7.897097948310497e-05
Municipio ZAPATOCA,292859217.0,0.9743975596636051,7.874734111511007e-05
Municipio VILLA RICA,292388470.0,0.9744761804248743,7.86207612691088e-05
Municipio ALEJANDRIA,292328456.0,0.9745547850488916,7.860462401729855e-05
Municipio PIJIÑO DEL CARMEN,292004685.0,0.9746333026136534,7.851756476186054e-05
Municipio MANAURE,291549004.0,0.9747116976496879,7.839503603452779e-05
Municipio TENERIFE,291280801.0,0.9747900205682274,7.832291853948888e-05
MUNICIPIO DE PALOCABILDO,289794168.0,0.9748679437438558,7.792317562832764e-05
Municipio LLORO,289778496.0,0.9749458627054172,7.791896156143708e-05
Municipio MESETAS,289777293.0,0.9750237813435022,7.791863808501612e-05
MUNICIPIO DE GUACHENE,289270507.0,0.9751015637111621,7.778236765985015e-05
Municipio RAMIRIQUI,289213365.0,0.9751793307138263,7.776700266430008e-05
Municipio ALVARADO,287960741.0,0.9752567608966001,7.743018277374847e-05
Municipio SUAN,286283286.0,0.9753337400260573,7.69791294572662e-05
Municipio UNGUIA,284136422.0,0.9754101418821289,7.640185607155013e-05
MUNICIPIO DE MANAURE                 ,281732568.0,0.9754858973623997,7.575548027068564e-05
MUNICIPIO DE SANTA CATALINA,281204843.0,0.9755615109419269,7.5613579527333e-05
Municipio LANDAZURI,280196199.0,0.975636853305701,7.534236377409376e-05
MUNICIPIO DE VILLA RICA,279512291.0,0.9757120117724576,7.51584667565471e-05
Municipio CURITI,278897550.0,0.9757870049406119,7.499316815430285e-05
Municipio TELLO,278464578.0,0.975861881686295,7.487674568303301e-05
Municipio YACOPI,277791757.0,0.9759365775161599,7.469582986505344e-05
Municipio GUACHENE,277610061.0,0.9760112244895232,7.46469733631553e-05
Municipio YOTOCO,277126094.0,0.9760857413282953,7.451683877211233e-05
MUNICIPIO DE SAN FRANCISCO,276843253.0,0.9761601821135392,7.444078524394785e-05
Municipio PUERTO LLERAS,274956473.0,0.9762341155597627,7.393344622354349e-05
Municipio AGRADO,274452265.0,0.9763079134287633,7.37978690005498e-05
Municipio HATO COROZAL,274323400.0,0.9763816766470664,7.376321830313706e-05
Municipio ALGARROBO,273373719.0,0.9764551845042632,7.350785719678834e-05
Municipio GOMEZ PLATA,272884823.0,0.976528560901503,7.337639723976124e-05
Municipio BURITICA,272747859.0,0.9766019004702934,7.333956879045042e-05
Municipio CUASPUD,272547954.0,0.9766751862863374,7.32858160440391e-05
MUNICIPIO DE ALGARROBO,272469405.0,0.9767484509812265,7.32646948891012e-05
Municipio SAN CALIXTO,271966795.0,0.9768215805285813,7.31295473546534e-05
MUNICIPIO DE CASTILLA NUEVA,271515333.0,0.9768945886816616,7.30081530803714e-05
Municipio ARROYOHONDO,271345343.0,0.9769675511258834,7.29624442218513e-05
Municipio LOS ANDES,271058124.0,0.9770404363393703,7.288521348689464e-05
Municipio HACARI,270523958.0,0.977113177920184,7.274158081367714e-05
Municipio EL LITORAL DEL SAN JUAN,269428029.0,0.9771856248150538,7.244689486974477e-05
Municipio MONTECRISTO,269187448.0,0.9772580070197482,7.238220469448963e-05
Municipio PUERRES,268829467.0,0.9773302929664106,7.228594666235902e-05
MUNICIPIO DE MARMATO CALDAS,268525345.0,0.9774024971372657,7.220417085513008e-05
MUNICIPIO DE CANDELARIA                 ,268374360.0,0.9774746607095445,7.216357227872173e-05
Municipio EL CARMEN DE ATRATO,267775766.0,0.9775466633250113,7.200261546680941e-05
Municipio VICTORIA,267679712.0,0.9776186401123782,7.197678736694302e-05
Municipio CARMEN DEL DARIEN,267270709.0,0.9776905069223332,7.186680995497e-05
Municipio DISTRACCION,266863338.0,0.977762264193707,7.175727137385236e-05
MUNICIPIO DE ATACO,266356438.0,0.977833885164002,7.162097029506047e-05
Municipio SAN JACINTO DEL CAUCA,266131882.0,0.9779054457531074,7.156058910537968e-05
Municipio LINARES,265728974.0,0.9779768980036943,7.145225058682792e-05
Municipio NEMOCON,265583000.0,0.9780483110031198,7.141299942550308e-05
MUNICIPIO DE MEDIO BAUDO,265539781.0,0.9781197123813254,7.140137820568791e-05
MUNICIPIO GUATEQUE,265273054.0,0.9781910420389199,7.132965759443731e-05
Municipio MACEO,265054969.0,0.9782623130553213,7.127101640136505e-05
Municipio MUZO,264378917.0,0.9783334022871164,7.108923179509277e-05
Municipio MARGARITA,263441914.0,0.978404239566811,7.083727969461686e-05
MUNICIPIO DE FLANDES,263332356.0,0.9784750473872955,7.080782048453542e-05
Municipio URUMITA,259810142.0,0.978544908114531,6.986072723550028e-05
Municipio MONTEBELLO,259049808.0,0.9786145643944506,6.965627991957573e-05
MUNICIPIO SAN FERNANDO,258943191.0,0.9786841920059699,6.96276115192649e-05
Municipio ARMERO,257430530.0,0.9787534128758711,6.922086990129998e-05
Municipio ARENAL,256776711.0,0.9788224579394299,6.904506355875779e-05
MUNICIPIO DE SUCRE,256257152.0,0.978891363298013,6.890535858303075e-05
MUNICIPIO DE JUAN DE ACOSTA,255574348.0,0.9789600850564346,6.872175842165094e-05
Municipio URIBE,255238487.0,0.9790287165047031,6.863144826851595e-05
Municipio LA CUMBRE,252991118.0,0.9790967436546502,6.802714994706506e-05
Municipio SOTARA,252195721.0,0.9791645569291402,6.781327449003638e-05
Municipio BELEN DE LOS ANDAQUIES,251919091.0,0.9792322958201869,6.7738891046702e-05
Municipio PASCA,251715960.0,0.9792999800910434,6.768427085645525e-05
Municipio COELLO,251677282.0,0.9793676539617161,6.76738706727395e-05
Municipio MOGOTES,250772206.0,0.9794350844651859,6.743050346976327e-05
Municipio LA FLORIDA,250096804.0,0.9795023333588289,6.724889364293707e-05
Municipio OROCUE,249913368.0,0.9795695329280987,6.719956926990635e-05
Municipio PIAMONTE,248513754.0,0.9796363561531231,6.682322502431108e-05
Municipio EL ROBLE,248228153.0,0.9797031025824787,6.674642935572942e-05
Municipio YACUANQUER,247132937.0,0.9797695545176102,6.645193513140482e-05
Municipio LA ESPERANZA,246704346.0,0.9798358912082837,6.633669067360152e-05
Municipio CONSACA,246173679.0,0.9799020852071354,6.61939988515868e-05
Municipio TOCA,245537776.0,0.9799681082171037,6.602300996836132e-05
Municipio ROSAS,244163303.0,0.9800337616430266,6.565342592284872e-05
Municipio YALI,243806694.0,0.9800993191798364,6.555753680979507e-05
Municipio ANZA,242892834.0,0.9801646309875006,6.531180766427374e-05
Municipio CERRO SAN ANTONIO,242551660.0,0.9802298510563915,6.522006889083569e-05
Municipio SAN ZENON,242451031.0,0.9802950440670041,6.519301061256039e-05
MUNICIPIO DE JAMUNDI,242266704.48,0.9803601875137904,6.514344678631073e-05
Municipio SABANALARGA,241786013.0,0.980425201706745,6.501419295460809e-05
Municipio VIGIA DEL FUERTE,241648557.0,0.9804901789389556,6.497723221070116e-05
Municipio LEIVA,241539551.0,0.9805551268603844,6.494792142870315e-05
Municipio TANGUA,241096697.0,0.9806199557021564,6.482884177207008e-05
Municipio PRADO,240620633.0,0.9806846565343866,6.470083223019992e-05
Municipio VILLAHERMOSA,240389194.0,0.9807492951346473,6.463860026063094e-05
Municipio LOS SANTOS,240361546.0,0.9808139263005969,6.463116594966933e-05
Municipio CUBARA,240153444.0,0.9808785015096969,6.45752090999973e-05
Municipio DOLORES,239830020.0,0.9809429897528468,6.448824314989434e-05
MUNICIPIO ZAMBRANO,238122354.0,0.9810070188192005,6.402906635365004e-05
Municipio PIJAO,238088884.0,0.9810710388857571,6.402006655663453e-05
MUNICIPIO DE SOLANO,236657417.0,0.9811346740430686,6.36351573115073e-05
Municipio EL GUAMO,236117680.0,0.9811981640697126,6.349002664399122e-05
MUNICIPIO DEL RETORNO,236037668.0,0.9812616325818134,6.34685121008539e-05
Municipio PUERTO CONCORDIA,236009958.0,0.9813250936429321,6.346106111862207e-05
Municipio PEDRAZA,235623360.0,0.9813884507511518,6.335710821970948e-05
Municipio OBANDO,235577953.0,0.9814517956498172,6.334489866538968e-05
Municipio SAN SEBASTIAN,234046185.0,0.9815147286691556,6.293301933838456e-05
Municipio ANCUYA,233960040.0,0.9815776385248395,6.290985568395069e-05
Municipio SUAITA,233309861.0,0.9816403735529459,6.273502810630651e-05
Municipio MEDIO SAN JUAN,232597805.0,0.9817029171152779,6.254356233207049e-05
Municipio RIO VIEJO,231931489.0,0.9817652815109309,6.236439565300893e-05
MUNICIPIO DE GUAITARILLA,231810288.0,0.9818276133166706,6.233180573971113e-05
Municipio ZAPAYAN,231732710.0,0.981889924262349,6.231094567837651e-05
MUNICIPIO DE NARIÑO,231163846.0,0.9819520822453585,6.215798300943615e-05
Municipio ARBOLEDAS,229495204.0,0.9820137915447917,6.170929943335119e-05
Municipio SALAZAR,229161674.0,0.982075411160858,6.161961606619897e-05
Municipio TUBARA,227657890.0,0.9821366264222556,6.121526139768449e-05
Municipio CUMBITARA,227505533.0,0.9821978007161578,6.11742939021992e-05
MUNICIPIO DE OIBA,227380205.0,0.9822589413104317,6.114059427386456e-05
Municipio GENOVA,226767849.0,0.9823199172474094,6.0975936977741676e-05
Municipio FRANCISCO PIZARRO,226635416.0,0.9823808575742851,6.0940326875615716e-05
Municipio TESALIA,226200354.0,0.9824416809167063,6.082334242120388e-05
Municipio PEQUE,225996373.0,0.9825024494103795,6.0768493673219964e-05
Municipio SAN JUAN DE RIO SECO,225746897.0,0.982563150822088,6.070141170846817e-05
Municipio RIO QUITO,225619455.0,0.9826238179657316,6.06671436435966e-05
Municipio de IQUIRA,224927783.0,0.9826842991246844,6.048115895278945e-05
MUNICIPIO DE LA ESTRELLA,224163628.0,0.982744574808887,6.027568420261344e-05
Municipio BOCHALEMA,223137146.0,0.9828045744808506,5.9999671963591025e-05
Municipio SOPO,222973851.0,0.982864530244184,5.9955763333365495e-05
Municipio LA PLAYA,222682991.0,0.9829244077977486,5.9877553564619365e-05
Municipio NUQUI,222421224.0,0.9829842149644036,5.9807166654988046e-05
Municipio ICONONZO,222184432.0,0.983043958459713,5.974349530945778e-05
MUNICIPIO DE CARMEN DEL DARIEN,221020840.0,0.983103389075076,5.943061536297205e-05
Municipio SOPLAVIENTO,220309437.0,0.9831626284002508,5.923932517485647e-05
Municipio NOVITA,219844350.0,0.9832217426675053,5.9114267254493306e-05
Municipio ARBELAEZ,219664232.0,0.9832808085025686,5.9065835063311934e-05
Municipio CERRITO,219212560.0,0.9833397528868905,5.894438432182428e-05
Municipio SAN BERNARDO,217218914.0,0.9833981611968375,5.840830994713668e-05
MUNICIPIO DE SABOYA,216030923.0,0.9834562500661556,5.808886931802826e-05
Municipio COLON,215925585.0,0.9835143106109855,5.806054482988902e-05
Municipio NORCASIA,215795769.0,0.9835723362494022,5.80256384167021e-05
MUNICIPIO DE CUBARA,215787037.0,0.9836303595398587,5.802329045651269e-05
Municipio LA TOLA,215141083.0,0.983688209138804,5.784959894526799e-05
MUNICIPIO DE CONCEPCION,214928690.0,0.9837460016270864,5.779248828236042e-05
Municipio CHIPAQUE,213586758.0,0.98380343328132,5.743165423370119e-05
Municipio LENGUAZAQUE,213518627.0,0.9838608466157099,5.741333438994666e-05
Municipio EL CASTILLO,213324077.0,0.9839182076372672,5.736102155727954e-05
MUNICIPIO SANTA BARBARA DE PINTO,212910798.0,0.9839754575316327,5.7249894365442816e-05
Municipio OTANCHE,212028089.0,0.9840324700730904,5.701254145765171e-05
Municipio CUCUTILLA,211447908.0,0.9840893266088345,5.6856535744109475e-05
MUNICIPIO MONTECRISTO,211170096.0,0.9841461084433055,5.678183447107469e-05
Municipio SOLITA,209851582.0,0.9842025357406281,5.642729732252031e-05
MUNICIPIO LA UNION,209639265.0,0.9842589059477235,5.637020709536336e-05
Municipio EL ROSARIO,209630356.0,0.9843152737592649,5.636781154138632e-05
Municipio QUETAME,209617230.0,0.984371638041337,5.636428207214146e-05
Municipio SAN CAYETANO,209176036.0,0.9844278836901122,5.6245648775324514e-05
MUNICIPIO DE SABANAGRANDE,208636962.0,0.9844839843864951,5.610069638284343e-05
Municipio SAN JOSE DE URE,208338977.0,0.9845400049572576,5.602057076247688e-05
MUNICIPIO DE MEDIO SAN JUAN,207375926.0,0.984595766571835,5.576161457736816e-05
Municipio de COELLO,206457055.0,0.9846512811098518,5.5514538016763333e-05
Municipio TIBASOSA,206271464.0,0.9847067457440344,5.5464634182646016e-05
MUNICIPIO DE SUAN,205648309.0,0.9847620428171621,5.529707312769521e-05
Municipio SAN CARLOS DE GUAROA,205357302.0,0.984817261640994,5.521882383190513e-05
MUNICIPIO DE COVEÐAS,205145932.0,0.984872423629239,5.516198824495654e-05
Municipio MEDIO ATRATO,204526580.0,0.9849274190790231,5.499544978421099e-05
Municipio NOBSA,203943084.0,0.9849822576317186,5.483855269549378e-05
Municipio MAPIRIPAN,202924294.0,0.9850368222404882,5.4564608769547055e-05
ALCALDIA MUNICIPAL LA CUMBRE,201935843.0,0.9850911210632297,5.4298822741468684e-05
MUNICIPIO DE BELEN DE LOS ANDAQUIES,201655187.0,0.9851453444199708,5.422335674113446e-05
Municipio COLOSO,201565758.0,0.985199543730018,5.419931004716074e-05
Municipio MALLAMA,201355296.0,0.9852536864486316,5.4142718613653735e-05
Municipio LA PALMA,201285249.0,0.9853078103322055,5.412388357387048e-05
Municipio EL AGUILA,200703010.0,0.9853617776566872,5.396732448171283e-05
Municipio ALDANA,200234018.0,0.9854156188732274,5.384121654021595e-05
Municipio VILLAVIEJA,199811067.0,0.9854693463618577,5.372748863022165e-05
Municipio EL MOLINO,199463113.0,0.9855229802886304,5.3633926772715326e-05
Municipio USIACURI,199434987.0,0.985576606652562,5.362636393163799e-05
MUNICIPIO DE OBANDO,199292071.0,0.9856301945876024,5.358793504038405e-05
Municipio HISPANIA,199085257.0,0.9856837269121252,5.3532324522906704e-05
MUNICIPIO DE SAN JACINTO CAUCA,198920929.0,0.9857372150502531,5.348813812780764e-05
Municipio TERUEL,198742513.0,0.985790655213843,5.3440163589883525e-05
Municipio BARRANCA DE UPIA,198409179.0,0.9858440057467684,5.335053292545658e-05
Municipio UNE,198238902.0,0.9858973104936635,5.330474689508876e-05
MUNICIPIO DE ARGELIA,198058337.0,0.9859505666881729,5.325619450942679e-05
Municipio COLOMBIA,197773850.0,0.9860037463865589,5.317969838592655e-05
Municipio CHITA,197098628.0,0.9860567445235184,5.299813695956233e-05
Municipio EL PEÑOL,196703598.0,0.9861096364402864,5.2891916767896995e-05
MUNICIPIO MARGARITA,196417634.0,0.986162451463778,5.281502349171699e-05
Municipio de ALEJANDRIA,195855631.0,0.986215115369465,5.2663905687052794e-05
Municipio SAN CRISTOBAL,194621243.0,0.9862674473587661,5.233198930108363e-05
MUNICIPIO DE SANANTONIO TOLIMA,194593510.0,0.9863197718909005,5.232453213434831e-05
Municipio REMOLINO,194527659.0,0.9863720787162636,5.230682536311231e-05
Municipio PUERTO NARIÑO,194310844.0,0.9864243272419259,5.224852566218853e-05
Municipio BARRANCOMINAS,194083977.0,0.9864765147649902,5.2187523064354085e-05
MUNICIPIO DE CUASPUD (CARLOSAMA),193157135.0,0.9865284530681602,5.1938303169957485e-05
Municipio CAMPAMENTO,193147084.0,0.9865803886687021,5.193560054193828e-05
Municipio CACHIRA,192869094.0,0.9866322495201083,5.1860851406224414e-05
Municipio HOBO,192674277.0,0.9866840579868879,5.1808466779538676e-05
Municipio CUNDAY,192647554.0,0.986735859268081,5.18012811931734e-05
Municipio SAN JUAN DE ARAMA,192506850.0,0.9867876227151708,5.176344708981902e-05
Municipio RAGONVALIA,191573140.0,0.9868391350956197,5.1512380448906066e-05
Municipio ILES,191564299.0,0.9868906450987993,5.151000317954801e-05
Municipio VIJES,190272179.0,0.9869418076619514,5.1162563152070043e-05
Municipio SOCHA,189583250.0,0.9869927849779819,5.0977316030525313e-05
Municipio GUATAVITA,188677141.0,0.9870435186490446,5.073367106267556e-05
Municipio RICAURTE,188633279.0,0.9870942405259903,5.0721876945654505e-05
MUNICIPIO DE EL ROBLE,188499440.0,0.9871449264147724,5.068588878214212e-05
Municipio VIRACACHA,188072221.0,0.9871954974280158,5.057101324341576e-05
Municipio TIBANA,188037825.0,0.9872460591924687,5.056176445291245e-05
Municipio GACHETA,187374281.0,0.9872964425356097,5.038334314096554e-05
Municipio CANTAGALLO,186663288.0,0.987346634698808,5.019216319834671e-05
Municipio BRICEÑO,186301356.0,0.9873967295415841,5.009484277607544e-05
Municipio SIMACOTA,185382488.0,0.9874465773086062,4.984776702214498e-05
Municipio MEDINA,185080414.0,0.9874963438505109,4.97665419046169e-05
Municipio BOYACA,184734658.0,0.9875460174215813,4.967357107052976e-05
Municipio ANGELOPOLIS,183486471.0,0.9875953553658328,4.933794425136619e-05
Municipio COMBITA,183214042.0,0.9876446200562538,4.926469042103634e-05
Municipio NUNCHIA,183086657.0,0.9876938504939368,4.9230437682977746e-05
Municipio SAPUYES,181878278.0,0.9877427560088317,4.890551489487463e-05
Municipio SASAIMA,181470413.0,0.987791551852313,4.879584348137797e-05
Municipio ARBOLEDA,181312198.0,0.9878403051531327,4.875330081974636e-05
MUNICIPIO DE UNION PANAMERICANA,181074737.0,0.9878889946027186,4.8689449585832377e-05
Municipio COGUA,180464505.0,0.9879375199661338,4.852536341516097e-05
Municipio PADILLA,179792789.0,0.9879858647108559,4.834474472223973e-05
Municipio PAUNA,178492880.0,0.9880338599211552,4.7995210299214895e-05
Municipio SAN PEDRO DE CARTAGO,178058135.0,0.9880817382322385,4.787831108339445e-05
Municipio UBALA,177405647.0,0.988129441094874,4.770286263537953e-05
Municipio CAPITANEJO,176647494.0,0.9881769400966457,4.7499001771719416e-05
Municipio CHITARAQUE,176571933.0,0.9882244187807101,4.747868406445053e-05
Municipio CABRERA,176144582.0,0.9882717825537422,4.736377303205205e-05
MUNICIPIO DE SOTARA,175979411.0,0.9883191019137036,4.7319359961456e-05
Municipio BARAYA,175568939.0,0.9883663109012516,4.720898754793486e-05
Municipio UNION PANAMERICANA,175251931.0,0.988413434648057,4.7123746805410375e-05
Municipio SAN LUIS DE PALENQUE,174574275.0,0.9884603761789542,4.694153089724348e-05
MUNICIPIO DE BARRANCOMINAS DENTRO DEL DEPARTAMENTO DE GUANIA,173851085.0,0.9885071232502398,4.674707128554194e-05
MUNICIPIO DE PUERTO CONCORDIA,173810338.0,0.9885538593650052,4.673611476540477e-05
Municipio CONTADERO,173687488.0,0.9886005624464552,4.670308145009685e-05
Municipio SAN ANTONIO DEL TEQUENDAMA,172450686.0,0.9886469329624155,4.6370515960154116e-05
Municipio VERGARA,171776826.0,0.9886931222831794,4.618932076395229e-05
Municipio GUATAPE,171678504.0,0.9887392851659976,4.6162882818264824e-05
MUNICIPIO DE VILLANUEVA                 ,170822207.0,0.9887852177978692,4.5932631871596326e-05
Municipio VERSALLES,170584903.0,0.9888310866207228,4.5868822853640845e-05
MUNICIPIO DE PASCA,170561574.0,0.9888769491706078,4.586254988487554e-05
Municipio PROVIDENCIA,169995262.0,0.9889226594440347,4.57102734269296e-05
Municipio TONA,169911165.0,0.9889683471044969,4.568766046219659e-05
Municipio CERTEGUI,169699313.0,0.9890139777997664,4.563069526956645e-05
MUNICIPIO DE VENADILLO,169039210.0,0.9890594309989795,4.5453199213117905e-05
"DISTRITO ESPECIAL, TURISTICO Y CULTURAL DE RIOHACHA",168557036.0,0.989104754545724,4.5323546744454655e-05
Municipio VILLARRICA,168424062.0,0.9891500423368961,4.5287791172051276e-05
Municipio FUNES,166407944.0,0.9891947880111647,4.4745674268575726e-05
Municipio TARSO,165937262.0,0.9892394071230651,4.461911190051906e-05
Municipio OSPINA,165703164.0,0.9892839632880137,4.4556164948569904e-05
MUNICIPIO SAN JOSE DE URE (CORDOBA),164827156.0,0.9893282839018962,4.4320613882422085e-05
Municipio SAN ANDRES DE CUERQUIA,164415096.0,0.9893724937163654,4.420981446926962e-05
Municipio NOROSI,164075975.0,0.9894166123440954,4.4118627729989706e-05
Municipio SALENTO,163704825.0,0.9894606311727617,4.4018828666281655e-05
Municipio FALAN,163494052.0,0.9895045933263692,4.396215360753199e-05
Municipio SANTA ROSA DE VITERBO,163474846.0,0.9895485503156475,4.39569892782377e-05
Municipio HELICONIA,162981642.0,0.9895923746865843,4.382437093682031e-05
Municipio APULO,162727374.0,0.9896361306870285,4.3756000444213764e-05
Municipio TAMARA,162718510.0,0.9896798843040189,4.375361699035223e-05
Municipio YAGUARA,162183727.0,0.98972349412243,4.360981841110669e-05
Municipio BELMIRA,161924689.0,0.9897670342877363,4.354016530625742e-05
Municipio LA BELLEZA,161644711.0,0.9898104991693506,4.346488161433002e-05
Municipio PAICOL,161569034.0,0.9898539437020663,4.3444532715652304e-05
Municipio ATRATO,160540699.0,0.989897111724287,4.316802222076286e-05
MUNICIPIO DE COVEÑAS,160513450.0,0.9899402724194845,4.3160695197491994e-05
Municipio URAMITA,159617298.0,0.9899831921470663,4.291972758186462e-05
MUNICIPIO EL MOLINO,158818054.0,0.9900258969647657,4.270481769940665e-05
Municipio CASABIANCA,158660799.0,0.9900685594979393,4.266253317357232e-05
Municipio NATAGA,157640778.0,0.9901109477561816,4.238825824224388e-05
Municipio BARICHARA,157509435.0,0.9901533006974134,4.235294123180442e-05
Municipio BELEN,157251739.0,0.9901955843463927,4.228364897928843e-05
Municipio SAN JOSE,157051526.0,0.9902378141598069,4.222981341430883e-05
Municipio SIACHOQUE,156734672.0,0.990279958773888,4.214461408106849e-05
Municipio de EL ROSARIO,156671696.0,0.9903220864542608,4.212768037276705e-05
Municipio SAN FRANCISCO,155963554.0,0.9903640237213005,4.193726703968784e-05
Municipio MURINDO,154355420.0,0.9904055285748483,4.150485354779216e-05
MUNICIPIO DE VIJES,153681907.0,0.9904468523265052,4.132375165692539e-05
Municipio IMUES,153516685.0,0.9904881316513781,4.1279324872865116e-05
Municipio ALPUJARRA,153402184.0,0.9905293801879104,4.124853653231915e-05
Municipio GUALMATAN,153059885.0,0.9905705366831664,4.115649525599367e-05
Municipio EL CAIRO,151936650.0,0.9906113911501283,4.0854466961977467e-05
MUNICIPIO DE RIO IRO,151091419.0,0.9906520183416965,4.0627191568155506e-05
Municipio UMBITA,150312827.0,0.9906924361765286,4.041783483203647e-05
Municipio EL CANTON DEL SAN PABLO,149907290.0,0.9907327449659263,4.030878939784822e-05
Municipio CARMEN DE CARUPA,149865672.0,0.9907730425645996,4.02975986732533e-05
Municipio PESCA,149730224.0,0.990813303742463,4.026117786338902e-05
Municipio REGIDOR,148366144.0,0.9908531981308698,3.989438840677342e-05
Municipio GUACA,147830413.0,0.9908929484657882,3.975033491842807e-05
Municipio LA LLANADA,147383757.0,0.9909325786987248,3.963023293648119e-05
Municipio GRAMALOTE,145333346.0,0.990971657593663,3.9078894938322255e-05
Municipio JENESANO,144327432.0,0.9910104660069218,3.8808413258756526e-05
MUNICIPIO DE CHARALA,143873773.0,0.9910491524351517,3.868642822994679e-05
Municipio LA MERCED,143821659.0,0.9910878248503724,3.867241522063497e-05
MUNICIPIO BEL╔N DE BAJIR┴,142271112.0,0.9911260803367533,3.8255486380987046e-05
Municipio RIO IRO,142260731.0,0.9911643330317721,3.825269501878752e-05
MUNICIPIO DE SAN LUIS DE PALENQUE,142075012.0,0.9912025357885387,3.820275676656391e-05
Municipio JURADO,141899296.0,0.9912406912967743,3.815550823556963e-05
MUNICIPIO DE MEDIO ATRATO,141857013.0,0.9912788354354725,3.8144138698156814e-05
Municipio de CAMPAMENTO,141785215.0,0.9913169602683018,3.8124832829434976e-05
Municipio GIRALDO,141423853.0,0.9913549879339771,3.802766567529334e-05
Municipio UTICA,140989409.0,0.9913928987813729,3.7910847395801005e-05
Municipio NUEVO COLON,140869702.0,0.9914307774405793,3.7878659206337715e-05
MUNICIPIO DE NOROSI,140312715.0,0.9914685063307405,3.772889016121429e-05
Municipio SAN PABLO DE BORBUR,140074194.0,0.9915061710846429,3.766475390235748e-05
Municipio BUCARASICA,139905654.0,0.9915437905195793,3.761943493644786e-05
Municipio SOCOTA,139529647.0,0.9915813088494463,3.751832986694045e-05
Municipio SANTA ISABEL,139528706.0,0.9916188269262863,3.751807684008083e-05
Municipio CHALAN,139384024.0,0.9916563060993728,3.747917308651648e-05
Municipio FLORIAN,138696421.0,0.9916936003818879,3.729428251504175e-05
